,loss,accuracy,val_loss,val_accuracy
0,0.9871395826339722,0.4915923774242401,1.093435525894165,0.49780982732772827
1,0.9250987768173218,0.5487139225006104,1.0534366369247437,0.5127861499786377
2,0.89280104637146,0.5781503915786743,1.1714037656784058,0.47729894518852234
3,0.8691847324371338,0.5945415496826172,1.1079564094543457,0.5270240306854248
4,0.8487181067466736,0.6106577515602112,1.051987886428833,0.5480008721351624
5,0.8353891968727112,0.6171607971191406,1.0269837379455566,0.5621957778930664
6,0.8272997736930847,0.6210524439811707,1.0006332397460938,0.5757525563240051
7,0.818581759929657,0.6245316863059998,0.9441221356391907,0.5975682139396667
8,0.8097760677337646,0.6305988430976868,0.9340828657150269,0.5994895696640015
9,0.8029727339744568,0.6336069107055664,0.9657086133956909,0.5947651267051697
10,0.7973494529724121,0.6363675594329834,0.927960991859436,0.602486252784729
11,0.7918329238891602,0.6410563588142395,0.9391070604324341,0.6057553887367249
12,0.7882169485092163,0.6429687738418579,0.9392455816268921,0.602084755897522
13,0.7854188680648804,0.6440408229827881,0.9200103878974915,0.6072393655776978
14,0.7828823924064636,0.6453642249107361,0.9237202405929565,0.6055976748466492
15,0.7780379056930542,0.649389386177063,0.9095094799995422,0.6071820259094238
16,0.7746041417121887,0.6506459712982178,0.9124819040298462,0.6099851727485657
17,0.7755740284919739,0.6497271060943604,0.92396080493927,0.5953888297080994
18,0.7735052108764648,0.6512271761894226,0.9326613545417786,0.5988658666610718
19,0.7719812989234924,0.6520439982414246,0.9245371222496033,0.6037408709526062
20,0.7696861028671265,0.6536108255386353,0.939012348651886,0.5948582887649536
21,0.7692728638648987,0.6544944047927856,0.9138339757919312,0.604350209236145
22,0.7673711180686951,0.6555193662643433,0.9069764018058777,0.6088022589683533
23,0.764391303062439,0.6584135293960571,0.913195788860321,0.6030741333961487
24,0.7626028656959534,0.6579854488372803,0.9445592164993286,0.5939764976501465
25,0.7620460391044617,0.6589515209197998,0.913641095161438,0.6074185967445374
26,0.7598968148231506,0.6608914136886597,0.8951824307441711,0.6160144209861755
27,0.7588039636611938,0.6622265577316284,0.893218457698822,0.6149892210960388
28,0.7569847106933594,0.662705659866333,0.883045494556427,0.616315484046936
29,0.7571220993995667,0.6621127128601074,0.9073149561882019,0.6110748648643494
30,0.7562181949615479,0.6624936461448669,0.8879396319389343,0.6137346029281616
31,0.7541258931159973,0.6642646789550781,0.8831811547279358,0.6137130856513977
32,0.7534196376800537,0.6650108098983765,0.868855893611908,0.6230616569519043
33,0.7521346211433411,0.6656351685523987,0.8905199766159058,0.6141576170921326
34,0.7514526844024658,0.6653838753700256,0.877809464931488,0.6174266934394836
35,0.7502666711807251,0.6664952039718628,0.8904660940170288,0.6170252561569214
36,0.7500147223472595,0.6666404604911804,0.8803105354309082,0.6149605512619019
37,0.7479062080383301,0.6684076189994812,0.8639153242111206,0.6245313286781311
38,0.7485440969467163,0.6669939160346985,0.8627369403839111,0.6256067156791687
39,0.7477548122406006,0.6681602001190186,0.868366003036499,0.6197925209999084
40,0.7467513084411621,0.6682741045951843,0.8635257482528687,0.6256281733512878
41,0.7460991144180298,0.6695778369903564,0.8666228652000427,0.6266175508499146
42,0.7444165945053101,0.6699627041816711,0.8528311848640442,0.6301877498626709
43,0.7452570199966431,0.6695778369903564,0.873035192489624,0.6244165897369385
44,0.7446830868721008,0.6701708436012268,0.8431490063667297,0.6347401738166809
45,0.7438727617263794,0.6706302762031555,0.8442298769950867,0.6342455148696899
46,0.7443285584449768,0.6711211204528809,0.8467725515365601,0.6348978877067566
47,0.7447389364242554,0.6717416048049927,0.8579145669937134,0.6307325959205627
48,0.7431606650352478,0.6714745759963989,0.8638073205947876,0.6264669895172119
49,0.7428680062294006,0.6720518469810486,0.8579304814338684,0.634288489818573
50,0.7426026463508606,0.6720400452613831,0.8401782512664795,0.6373425722122192
51,0.7417701482772827,0.6721539497375488,0.8709914088249207,0.6312774419784546
52,0.7408912777900696,0.6731278300285339,0.8836530447006226,0.625950813293457
53,0.7396667003631592,0.673477292060852,0.8844879865646362,0.6195559501647949
54,0.7406108379364014,0.6724838018417358,0.8744061589241028,0.6313204765319824
55,0.739574670791626,0.6733281016349792,0.8778803944587708,0.6371847987174988
56,0.7397478222846985,0.6734930276870728,0.8637652397155762,0.6393929123878479
57,0.7393174171447754,0.6737207770347595,0.8830534219741821,0.6340590715408325
58,0.7394840121269226,0.6729196906089783,0.8575642704963684,0.6395792961120605
59,0.7382303476333618,0.6743294596672058,0.860500693321228,0.6375576257705688
60,0.737989604473114,0.6739210486412048,0.8537397384643555,0.6428914666175842
61,0.7367229461669922,0.6748006939888,0.8418691754341125,0.6399664282798767
62,0.7365185022354126,0.6754486560821533,0.8494688868522644,0.6373425722122192
63,0.7362441420555115,0.6768074035644531,0.845536470413208,0.6404181122779846
64,0.7364550828933716,0.6764500141143799,0.8294987082481384,0.6474008560180664
65,0.7357927560806274,0.6760573387145996,0.8465955853462219,0.6426692008972168
66,0.7354421019554138,0.6765835285186768,0.8427770137786865,0.6442248821258545
67,0.7357115745544434,0.6759984493255615,0.8421957492828369,0.6444829702377319
68,0.734455406665802,0.6764500141143799,0.8387450575828552,0.6423609256744385
69,0.7335537075996399,0.6783035397529602,0.8310564160346985,0.6477305889129639
70,0.7339209318161011,0.6780954003334045,0.8173226714134216,0.6520679593086243
71,0.7330408096313477,0.678594172000885,0.831859827041626,0.6516879796981812
72,0.731814444065094,0.6786137819290161,0.8463765382766724,0.644396960735321
73,0.7324990630149841,0.6781346797943115,0.8286673426628113,0.6476732492446899
74,0.7325337529182434,0.6789043545722961,0.8334251046180725,0.646712601184845
75,0.7325091361999512,0.6784645318984985,0.8346015214920044,0.6521324515342712
76,0.7321233749389648,0.6780600547790527,0.8443272709846497,0.6500533819198608
77,0.7313103675842285,0.6787826418876648,0.8341569304466248,0.6440457105636597
78,0.732435405254364,0.6783074736595154,0.8345026969909668,0.653193473815918
79,0.73073810338974,0.6796269416809082,0.8293988704681396,0.6539964079856873
80,0.7304428815841675,0.6799646615982056,0.8270723819732666,0.653136134147644
81,0.7316666841506958,0.6791517734527588,0.8330440521240234,0.6520679593086243
82,0.7311137318611145,0.6798507571220398,0.83809894323349,0.6530787944793701
83,0.730400800704956,0.6792342662811279,0.8379652500152588,0.6513797044754028
84,0.7288658618927002,0.6797329783439636,0.8298795223236084,0.6522256731987
85,0.7287898659706116,0.6806950569152832,0.8363761901855469,0.6490353941917419
86,0.7286769151687622,0.6812330484390259,0.8415329456329346,0.6514514088630676
87,0.7298319339752197,0.6800942420959473,0.8357566595077515,0.6515087485313416
88,0.7279844880104065,0.6804123520851135,0.8336921334266663,0.6479958891868591
89,0.7303375601768494,0.6797800660133362,0.8228183388710022,0.6496161222457886
90,0.7281438112258911,0.6815000772476196,0.8259013891220093,0.6532723307609558
91,0.7276979684829712,0.681354820728302,0.8204011917114258,0.6516664624214172
92,0.7280882596969604,0.6815550923347473,0.792046844959259,0.6592657566070557
93,0.7269226312637329,0.68179851770401,0.8336814641952515,0.6527418494224548
94,0.7290069460868835,0.6817278861999512,0.7991244792938232,0.6548065543174744
95,0.7262885570526123,0.6825132369995117,0.8280763626098633,0.6512435078620911
96,0.7264278531074524,0.6818928122520447,0.800529956817627,0.6594449877738953
97,0.7264039516448975,0.6826820969581604,0.8156996965408325,0.6549499034881592
98,0.7262848615646362,0.683161199092865,0.8079277873039246,0.6579753160476685
99,0.7266320586204529,0.682984471321106,0.7966325283050537,0.6570003032684326
100,0.7259114980697632,0.6836756467819214,0.8195040822029114,0.6458809971809387
101,0.7253519296646118,0.6837188005447388,0.7963261008262634,0.6558317542076111
102,0.7244332432746887,0.6843039393424988,0.7847737669944763,0.6707291603088379
103,0.7246761918067932,0.6840251088142395,0.796049177646637,0.6616817116737366
104,0.7252262830734253,0.6835892200469971,0.803061842918396,0.660075843334198
