,loss,accuracy,val_loss,val_accuracy,lr
0,1.0042216777801514,0.4669114351272583,1.1192917823791504,0.3842221796512604,0.001
1,0.9743877053260803,0.4930453598499298,1.0924723148345947,0.4139382243156433,0.001
2,0.9508947730064392,0.5151305794715881,1.0437558889389038,0.436879426240921,0.001
3,0.9343347549438477,0.5297977328300476,1.0546363592147827,0.44779083132743835,0.001
4,0.9154718518257141,0.5451914668083191,1.0425584316253662,0.45979195833206177,0.001
5,0.9012255072593689,0.5582642555236816,1.0198595523834229,0.4625735878944397,0.001
6,0.8893290162086487,0.5676615238189697,1.0316057205200195,0.48450392484664917,0.001
7,0.8763123154640198,0.5769016146659851,1.04621160030365,0.46265244483947754,0.001
8,0.8647493720054626,0.5875986814498901,1.0019227266311646,0.4976019263267517,0.001
9,0.8531046509742737,0.5973571538925171,1.0016725063323975,0.5093019604682922,0.001
10,0.8422693014144897,0.6061928272247314,0.9697349667549133,0.5277767777442932,0.001
11,0.8337563872337341,0.6123306751251221,0.9735980033874512,0.5199839472770691,0.001
12,0.8281984329223633,0.6166346073150635,1.0045527219772339,0.5194175839424133,0.001
13,0.8220891952514648,0.6192067265510559,1.0009938478469849,0.5295045375823975,0.001
14,0.8121774792671204,0.6278735399246216,0.9782657623291016,0.5426813960075378,0.001
15,0.8019629120826721,0.6337679028511047,0.967563271522522,0.5523597002029419,0.001
16,0.7994747757911682,0.6360965967178345,0.9610978364944458,0.5571773648262024,0.001
17,0.791405200958252,0.6407107710838318,0.9552331566810608,0.5602672696113586,0.001
18,0.7880768179893494,0.6436638236045837,0.9366118311882019,0.569321870803833,0.001
19,0.7807402610778809,0.6482230424880981,0.9345157146453857,0.5706051588058472,0.001
20,0.7718572616577148,0.6543373465538025,0.9453697800636292,0.5747274160385132,0.001
21,0.7665892243385315,0.6577184200286865,0.9462016224861145,0.5730569958686829,0.001
22,0.7643712759017944,0.6586962342262268,0.9424867033958435,0.5728490948677063,0.001
23,0.7591236233711243,0.6634950041770935,0.9462372660636902,0.5731430053710938,0.001
24,0.7532922625541687,0.6676772236824036,0.9587019085884094,0.5718095302581787,0.001
