,loss,accuracy,val_loss,val_accuracy
0,0.15997715294361115,0.640113115310669,0.14481711387634277,0.7386029362678528
1,0.1382497251033783,0.7020184397697449,0.1254309117794037,0.7708019018173218
2,0.1263829469680786,0.7269881367683411,0.14340931177139282,0.7296001315116882
3,0.12296601384878159,0.7332263588905334,0.11859145015478134,0.7839543223381042
4,0.12113631516695023,0.7365530729293823,0.11480871587991714,0.7835235595703125
5,0.11839355528354645,0.7425892949104309,0.12445250898599625,0.752336859703064
6,0.11355350911617279,0.7597500085830688,0.11524669080972672,0.7787924408912659
7,0.11127031594514847,0.7656572461128235,0.11048092693090439,0.7895254492759705
8,0.10986556857824326,0.769522488117218,0.10561425983905792,0.7997630834579468
9,0.1088414266705513,0.7720413208007812,0.10352485626935959,0.8026132583618164
