,loss,accuracy,val_loss,val_accuracy
0,1.8394865989685059,0.46236011385917664,1.2951163053512573,0.42459869384765625
1,1.6040645837783813,0.48007068037986755,1.976682186126709,0.4094933569431305
2,1.7433714866638184,0.4764186143875122,1.3233616352081299,0.42593932151794434
3,1.9402284622192383,0.4818810224533081,2.270383834838867,0.3656613230705261
4,1.9623292684555054,0.4824386537075043,24.75381851196289,0.3311634659767151
5,2.056729793548584,0.48042410612106323,3.6911826133728027,0.38860252499580383
6,1.7990870475769043,0.4832829236984253,3.236290454864502,0.3644927442073822
7,2.215965747833252,0.4864245057106018,2.0778958797454834,0.3781069219112396
8,2.268886089324951,0.4865697920322418,2.9995858669281006,0.3617039620876312
9,2.4682044982910156,0.48676615953445435,3.7316737174987793,0.3683640658855438
