,loss,accuracy,val_loss,val_accuracy
0,1.0066715478897095,0.45958372950553894,1.1224234104156494,0.38830143213272095
1,0.9689088463783264,0.48990771174430847,1.0471185445785522,0.42897188663482666
2,0.9310603141784668,0.5175220966339111,0.9895324110984802,0.4717787206172943
3,0.8956689238548279,0.5421362519264221,0.9512873291969299,0.505717396736145
4,0.8673278093338013,0.5578519701957703,0.9167628884315491,0.5266010165214539
5,0.84023517370224,0.5728254318237305,0.887071967124939,0.5418354272842407
6,0.8199586868286133,0.5860357284545898,0.886364221572876,0.5453411340713501
7,0.8039198517799377,0.5991871356964111,0.8808779716491699,0.5456063747406006
8,0.7885391116142273,0.6117337346076965,0.8661918640136719,0.5602672696113586
9,0.7762666344642639,0.6246181130409241,0.8558428287506104,0.5970735549926758
10,0.7309630513191223,0.6630669832229614,0.8196591734886169,0.6315140724182129
11,0.6977021098136902,0.6872491836547852,0.8306096196174622,0.6385828256607056
12,0.6720540523529053,0.704571008682251,0.7997013330459595,0.6516019701957703
13,0.6568558216094971,0.7139603495597839,0.819145917892456,0.6457017660140991
14,0.6441321969032288,0.7201845645904541,0.7924158573150635,0.6581688523292542
15,0.6297908425331116,0.7293068766593933,0.7903569936752319,0.6608429551124573
16,0.6178449392318726,0.7350402474403381,0.7889915108680725,0.6592442393302917
17,0.6096333861351013,0.7392813563346863,0.7919372320175171,0.6648002862930298
18,0.6010574698448181,0.74440997838974,0.7812540531158447,0.6694244146347046
19,0.593440592288971,0.7489730715751648,0.8039127588272095,0.6617175936698914
20,0.5828494429588318,0.7558491826057434,0.8013438582420349,0.6663058400154114
21,0.5776015520095825,0.7576045393943787,0.8138166069984436,0.6616315245628357
22,0.5713484287261963,0.7604830265045166,0.8129917979240417,0.6650798916816711
23,0.5671288967132568,0.7633771896362305,0.8001015782356262,0.6681267619132996
24,0.5597683191299438,0.7680070400238037,0.8131587505340576,0.667481541633606
25,0.5559168457984924,0.7696367502212524,0.8064861297607422,0.6690014004707336
