,loss,accuracy,val_loss,val_accuracy,lr
0,0.9701871275901794,0.5034242868423462,1.0336275100708008,0.5392904281616211,0.001
1,0.8814830780029297,0.5823797583580017,1.1647387742996216,0.5369102358818054,0.001
2,0.8473983407020569,0.6111211180686951,0.9983599781990051,0.5791005492210388,0.001
3,0.8326541781425476,0.6203495264053345,0.9588867425918579,0.6014252305030823,0.001
4,0.8213933706283569,0.6263970136642456,0.9936859011650085,0.605741024017334,0.001
5,0.8131008744239807,0.6304339170455933,0.9669370055198669,0.609461784362793,0.001
6,0.8041954636573792,0.6361162662506104,0.966463029384613,0.6139640212059021,0.001
7,0.7996114492416382,0.6398468613624573,0.9674690961837769,0.6082143783569336,0.001
8,0.7931011915206909,0.6444806456565857,0.9556635618209839,0.6136701107025146,0.001
9,0.7885177135467529,0.6482819318771362,0.9559363126754761,0.6141934394836426,0.001
10,0.7855187058448792,0.6501590609550476,0.9573010206222534,0.6174912452697754,0.001
11,0.7827046513557434,0.651663064956665,0.943855881690979,0.620430588722229,0.001
12,0.7799821496009827,0.6535676121711731,0.9625087380409241,0.6144084930419922,0.001
13,0.7767050862312317,0.6555743217468262,0.9513788819313049,0.6190828084945679,0.001
14,0.7744616866111755,0.6571529507637024,0.9364945292472839,0.6269688010215759,0.001
15,0.7731974124908447,0.657808780670166,0.9621182084083557,0.6194484233856201,0.001
16,0.7730041742324829,0.6576045751571655,0.9390732049942017,0.6273631453514099,0.001
17,0.7687907218933105,0.6606557965278625,0.9368278980255127,0.630531907081604,0.001
18,0.7673357129096985,0.661076009273529,0.9427004456520081,0.6244022846221924,0.001
19,0.7651787996292114,0.6636481285095215,0.9418323636054993,0.6263379454612732,0.001
20,0.7639879584312439,0.6625604033470154,0.9321842193603516,0.6301519274711609,0.001
21,0.7624610662460327,0.6648144721984863,0.9256330728530884,0.6325177550315857,0.001
22,0.7601585388183594,0.6653956174850464,0.9428824186325073,0.6313204765319824,0.001
23,0.7579492330551147,0.6663302779197693,0.9135496020317078,0.6366973519325256,0.001
24,0.7569236159324646,0.6665030717849731,0.9337086081504822,0.6306250691413879,0.001
25,0.7551741600036621,0.6682112812995911,0.9287792444229126,0.6331844329833984,0.001
26,0.7534541487693787,0.669511079788208,0.9199275374412537,0.6325607299804688,0.001
27,0.7534530758857727,0.6689141988754272,0.9260252118110657,0.6355215907096863,0.001
28,0.7524001002311707,0.6702257990837097,0.9264354705810547,0.6343386769294739,0.001
29,0.7510079741477966,0.6710543632507324,0.91673344373703,0.6346182823181152,0.001
30,0.7503834962844849,0.6708226799964905,0.9083027839660645,0.6366686224937439,0.001
31,0.7492243647575378,0.672020435333252,0.9137805104255676,0.6375218033790588,0.001
32,0.7477120757102966,0.6725191473960876,0.9059289693832397,0.6379877924919128,0.001
33,0.7476217150688171,0.6729432344436646,0.9142710566520691,0.6363173723220825,0.001
34,0.7453433871269226,0.6743137836456299,0.909102737903595,0.6422318816184998,0.001
35,0.7461317777633667,0.6736814975738525,0.8918919563293457,0.6457375884056091,0.001
36,0.7442848682403564,0.673712968826294,0.8911146521568298,0.6444041132926941,0.001
37,0.7439219951629639,0.6752326488494873,0.8872556090354919,0.6489207148551941,0.001
38,0.742220401763916,0.6757903099060059,0.8933990001678467,0.6414289474487305,0.001
39,0.740983784198761,0.6772118806838989,0.8788766264915466,0.6485980749130249,0.001
40,0.7403279542922974,0.6777969598770142,0.8904017806053162,0.6363818645477295,0.001
41,0.7398647665977478,0.6785274147987366,0.88127601146698,0.6452071070671082,0.001
42,0.7390040755271912,0.6787551641464233,0.8987379670143127,0.6355860829353333,0.001
43,0.7383432388305664,0.6790457367897034,0.9154970049858093,0.6240653395652771,0.001
44,0.7377774119377136,0.6795091032981873,0.9266666769981384,0.6192763447761536,0.001
45,0.7366217970848083,0.6802316904067993,0.9099853038787842,0.6327184438705444,0.001
46,0.7359561324119568,0.6806361675262451,0.9341554045677185,0.6176633238792419,0.001
47,0.7350431680679321,0.6806204319000244,0.8953948020935059,0.6348692178726196,0.001
48,0.7349604368209839,0.6808953285217285,0.9088301062583923,0.6281301975250244,0.001
49,0.7348124384880066,0.6810720562934875,0.9078619480133057,0.6309118270874023,0.001
50,0.7344681620597839,0.682422935962677,0.9175416827201843,0.6304888725280762,0.001
51,0.7344226837158203,0.682230532169342,0.9223436117172241,0.6265243291854858,0.001
52,0.7328959703445435,0.6825917959213257,0.9092503190040588,0.6306394338607788,0.001
53,0.7331045269966125,0.6831808090209961,0.8906540274620056,0.6388838887214661,0.001
