,loss,accuracy,val_loss,val_accuracy
0,1.109541654586792,0.4132377803325653,0.9331300258636475,0.5658878684043884
1,1.0975279808044434,0.43782445788383484,0.926196813583374,0.5659810304641724
2,1.0916719436645508,0.4462399482727051,0.9239881038665771,0.5809215307235718
3,1.0876384973526,0.4498841464519501,0.9222686886787415,0.5661674737930298
4,1.0843042135238647,0.46052229404449463,0.9192367792129517,0.551843523979187
5,1.082255482673645,0.4582093060016632,0.9193613529205322,0.530673086643219
6,1.0789953470230103,0.4567209780216217,0.9174254536628723,0.49993905425071716
7,1.0720630884170532,0.4739367663860321,0.9150549173355103,0.4702230393886566
8,1.0675560235977173,0.4759630858898163,0.9119389653205872,0.45713937282562256
9,1.0649110078811646,0.47541332244873047,0.9092850685119629,0.4827403128147125
10,1.062785029411316,0.47778913378715515,0.9079282879829407,0.4565013349056244
11,1.060772180557251,0.47863340377807617,0.9070191383361816,0.44787687063217163
12,1.0586525201797485,0.4781857430934906,0.9061179161071777,0.4464932084083557
13,1.057283878326416,0.4810720682144165,0.9057419300079346,0.47641000151634216
14,1.055955410003662,0.4824307858943939,0.9040919542312622,0.4552323818206787
15,1.0544503927230835,0.48109170794487,0.9037104845046997,0.46582117676734924
16,1.0534279346466064,0.4836874008178711,0.9048711061477661,0.44752559065818787
17,1.052586317062378,0.48320046067237854,0.9056211113929749,0.4271867573261261
18,1.0520364046096802,0.48178285360336304,0.9041763544082642,0.46041566133499146
19,1.0506033897399902,0.4870488941669464,0.9040452241897583,0.4723522663116455
20,1.0496020317077637,0.4912625253200531,0.9040501713752747,0.4755210280418396
21,1.0491572618484497,0.48825839161872864,0.9047842621803284,0.47486862540245056
22,1.0490365028381348,0.4894089996814728,0.9042575359344482,0.44161105155944824
23,1.0482254028320312,0.4896996021270752,0.904920756816864,0.4612831175327301
24,1.0471855401992798,0.4915059804916382,0.9047080874443054,0.42601102590560913
25,1.046985387802124,0.49094444513320923,0.9045783877372742,0.47509804368019104
26,1.0464410781860352,0.4896799623966217,0.9044238924980164,0.4541068375110626
27,1.0457435846328735,0.4896446168422699,0.904458224773407,0.426742285490036
28,1.0455528497695923,0.4894835948944092,0.9059567451477051,0.4091564118862152
29,1.045171856880188,0.49334773421287537,0.9054344892501831,0.42716526985168457
30,1.0450228452682495,0.48926761746406555,0.9047198295593262,0.43846380710601807
31,1.044548511505127,0.48875319957733154,0.9058823585510254,0.4359617829322815
32,1.044076681137085,0.4897938370704651,0.9072766900062561,0.43596893548965454
