,loss,accuracy,val_loss,val_accuracy,lr
0,1.0170691013336182,0.45391321182250977,1.1767573356628418,0.3738986551761627,0.001
1,0.9851813316345215,0.48356175422668457,1.0924121141433716,0.40006595849990845,0.001
2,0.9596096277236938,0.5078539252281189,1.0502498149871826,0.4273803234100342,0.001
3,0.9415326714515686,0.5242568254470825,1.0438785552978516,0.43491509556770325,0.001
4,0.9267564415931702,0.5346632599830627,1.0307306051254272,0.4485650956630707,0.001
5,0.9084777235984802,0.5511172413825989,1.0120218992233276,0.46698257327079773,0.001
6,0.8932236433029175,0.5627017617225647,1.0292638540267944,0.46374931931495667,0.001
7,0.8797158598899841,0.5731984972953796,0.9966334104537964,0.48312029242515564,0.001
8,0.8649755120277405,0.5863184928894043,0.9984799027442932,0.49823281168937683,0.001
9,0.8559748530387878,0.5915806293487549,0.9973805546760559,0.4927269220352173,0.001
10,0.8397219777107239,0.6043981909751892,0.9705571532249451,0.5165642499923706,0.001
11,0.8255041241645813,0.6132534742355347,0.967442512512207,0.534759521484375,0.001
12,0.816179096698761,0.620726466178894,0.9874162673950195,0.5268734693527222,0.001
13,0.8058508038520813,0.6259375810623169,0.9682902693748474,0.5286800861358643,0.001
14,0.7954784631729126,0.6338464617729187,0.9668114185333252,0.5445525646209717,0.001
15,0.7869080305099487,0.6415079236030579,0.9491610527038574,0.5584462881088257,0.001
16,0.7893407344818115,0.6361398100852966,0.9649918079376221,0.5569407939910889,0.001
17,0.768084704875946,0.6543294787406921,0.9645492434501648,0.5621957778930664,0.001
18,0.7624517679214478,0.6548517346382141,0.9997310638427734,0.5546108484268188,0.001
19,0.7573747038841248,0.659575879573822,0.9884135723114014,0.5677446722984314,0.001
20,0.7408239841461182,0.6704574823379517,0.968427836894989,0.5742183923721313,0.001
21,0.7379656434059143,0.6713292598724365,0.958326518535614,0.578957200050354,0.001
22,0.7561575174331665,0.6543451547622681,0.9867774248123169,0.5360284447669983,0.001
23,0.7418988347053528,0.6701511740684509,0.9469348192214966,0.5853735208511353,0.001
24,0.7251433730125427,0.6804751753807068,0.9247308373451233,0.597030520439148,0.001
25,0.719555139541626,0.6834086179733276,0.9364696145057678,0.5958189368247986,0.001
26,0.7315629720687866,0.6727508306503296,0.9505070447921753,0.5828141570091248,0.001
27,0.7300249338150024,0.673748254776001,0.9556505680084229,0.5860546231269836,0.001
28,0.7093722224235535,0.6900294423103333,0.9520264267921448,0.5900693535804749,0.001
29,0.7003834247589111,0.695896327495575,0.9244737029075623,0.6016546487808228,0.001
30,0.6993334889411926,0.696772038936615,0.9443404674530029,0.598335325717926,0.001
31,0.697108268737793,0.6975613832473755,0.927868664264679,0.597869336605072,0.001
32,0.6923559308052063,0.6998271942138672,0.9417562484741211,0.5977187752723694,0.001
33,0.7056585550308228,0.6913999319076538,0.9821677207946777,0.5796310901641846,0.001
34,0.702528715133667,0.6931042671203613,0.9340890645980835,0.6038340330123901,0.001
35,0.6842433214187622,0.7048969268798828,0.9334273338317871,0.6011456251144409,0.001
36,0.6818144917488098,0.706377387046814,0.9041993618011475,0.6102073788642883,0.001
37,0.6781690716743469,0.7079324722290039,0.958389937877655,0.5921555161476135,0.001
