,loss,accuracy,val_loss,val_accuracy,lr
0,0.9912238121032715,0.48596110939979553,1.1779407262802124,0.4303196668624878,0.001
1,0.89683997631073,0.568246603012085,1.1039940118789673,0.47884032130241394,0.001
2,0.8561123013496399,0.5946279168128967,1.1173678636550903,0.5173242092132568,0.001
3,0.8308814167976379,0.6147182583808899,1.0032148361206055,0.5699957609176636,0.001
4,0.8157833218574524,0.624673068523407,0.9945656061172485,0.5837533473968506,0.001
5,0.8041674494743347,0.6319026350975037,0.922167956829071,0.6140787601470947,0.001
6,0.7941849231719971,0.6388493776321411,0.9290747046470642,0.6208177208900452,0.001
7,0.7867509126663208,0.6434910893440247,0.9410567879676819,0.6155412197113037,0.001
8,0.7803489565849304,0.6487689018249512,0.8927975296974182,0.6335715651512146,0.001
9,0.7759121656417847,0.6511643528938293,0.9039236307144165,0.6341881155967712,0.001
10,0.7704185843467712,0.6555389761924744,0.907195508480072,0.6357940435409546,0.001
11,0.7649706602096558,0.6589475870132446,0.8979613780975342,0.6449704766273499,0.001
12,0.7603254914283752,0.6627684831619263,0.8701657652854919,0.6456229090690613,0.001
13,0.7565283179283142,0.6658393740653992,0.8434152007102966,0.6527490019798279,0.001
14,0.7530592679977417,0.6685686111450195,0.8427137732505798,0.6533870697021484,0.001
15,0.7485711574554443,0.6699312925338745,0.8393759727478027,0.6522830128669739,0.001
16,0.7444590330123901,0.6726133823394775,0.8390230536460876,0.6493938565254211,0.001
17,0.741674542427063,0.675326943397522,0.8239291310310364,0.6552366614341736,0.001
18,0.7390293478965759,0.6760966181755066,0.8124288320541382,0.6592585444450378,0.001
19,0.7351841330528259,0.6786569952964783,0.8171200752258301,0.6598535776138306,0.001
20,0.7338528037071228,0.6791831851005554,0.8044333457946777,0.666958212852478,0.001
21,0.7315604090690613,0.680577278137207,0.804282546043396,0.6600615382194519,0.001
22,0.7294289469718933,0.6820420026779175,0.793441116809845,0.6665854454040527,0.001
23,0.7279360890388489,0.6828430891036987,0.8043488264083862,0.6624631881713867,0.001
24,0.7251485586166382,0.6847633719444275,0.800811767578125,0.664635419845581,0.001
25,0.7223013043403625,0.6867465376853943,0.7881959080696106,0.6671589612960815,0.001
26,0.7215988039970398,0.6871196031570435,0.7801483869552612,0.6713098883628845,0.001
27,0.7202491760253906,0.6869782209396362,0.7768726348876953,0.6721056699752808,0.001
28,0.7203415036201477,0.686758279800415,0.7841504812240601,0.6721845269203186,0.001
29,0.7181907892227173,0.688450813293457,0.7736690640449524,0.6744212508201599,0.001
30,0.7167332172393799,0.6898763179779053,0.7804800271987915,0.6716755032539368,0.001
31,0.716924786567688,0.6898291707038879,0.786685049533844,0.6675388813018799,0.001
32,0.7148995399475098,0.6914784908294678,0.7803938984870911,0.6709083914756775,0.001
33,0.7129566073417664,0.6928568482398987,0.7816691994667053,0.671073317527771,0.001
34,0.7120450139045715,0.6925466060638428,0.7970072627067566,0.6623914837837219,0.001
